legacyPath,legacyStatus,auditClassification,cutoverDecision,targetPath,confidence,title,notes
/tag/euggy/,200,preserve_or_map,manual_review,/search?tag=euggy,low,Euggy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/evolution/,200,preserve_or_map,manual_review,/search?tag=evolution,low,Evolution | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/evolution/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/exray-taniua/,200,preserve_or_map,manual_review,/search?tag=exray-taniua,low,Exray Taniua | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/exray-taniua/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/exray/,200,preserve_or_map,manual_review,/search?tag=exray,low,ExRay | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/exray/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/fadhilee-itulya/,200,preserve_or_map,manual_review,/search?tag=fadhilee-itulya,low,Fadhilee Itulya | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/fadhilee-itulya/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/faith-kipyegon/,200,preserve_or_map,manual_review,/search?tag=faith-kipyegon,low,Faith Kipyegon | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/faith-kipyegon/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/faiz-francis-ouma/,200,preserve_or_map,manual_review,/search?tag=faiz-francis-ouma,low,Faiz Francis Ouma | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/faiz-francis-ouma/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/fancy-fingers/,200,preserve_or_map,manual_review,/search?tag=fancy-fingers,low,Fancy Fingers | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/fancy-fingers/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/fathermoh-and-ssaru/,200,preserve_or_map,manual_review,/search?tag=fathermoh-and-ssaru,low,Fathermoh and Ssaru | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/fathermoh-and-ssaru/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/fathermoh/,200,preserve_or_map,manual_review,/search?tag=fathermoh,low,Fathermoh | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/fathermoh/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/fatoumata-diawara/,200,preserve_or_map,manual_review,/search?tag=fatoumata-diawara,low,Fatoumata Diawara | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/fatoumata-diawara/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/femi-one/,200,preserve_or_map,manual_review,/search?tag=femi-one,low,Femi One | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/femi-one/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/fena-gitu/,200,preserve_or_map,manual_review,/search?tag=fena-gitu,low,Fena Gitu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/fena-gitu/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/film-production/,200,preserve_or_map,manual_review,/search?tag=film-production,low,Film Production | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/film-production/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/film/,200,preserve_or_map,manual_review,/search?tag=film,low,Film | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/film/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/flea-market/,200,preserve_or_map,manual_review,/search?tag=flea-market,low,Flea Market | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/flea-market/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/flexfab/,200,preserve_or_map,manual_review,/search?tag=flexfab,low,FlexFab | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/flexfab/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/flier/,200,preserve_or_map,manual_review,/search?tag=flier,low,Flier | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/flier/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/flossin-mauwano/,200,preserve_or_map,manual_review,/search?tag=flossin-mauwano,low,Flossin Mauwano | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/flossin-mauwano/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/folk-music/,200,preserve_or_map,manual_review,/search?tag=folk-music,low,Folk Music | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/folk-music/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/food/,200,preserve_or_map,manual_review,/search?tag=food,low,Food | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/food/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/fort-jesus/,200,preserve_or_map,manual_review,/search?tag=fort-jesus,low,Fort Jesus | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/fort-jesus/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/francis-d-imbuga/,200,preserve_or_map,manual_review,/search?tag=francis-d-imbuga,low,Francis D. Imbuga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/francis-d-imbuga/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/francis-thompson/,200,preserve_or_map,manual_review,/search?tag=francis-thompson,low,Francis Thompson | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/francis-thompson/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/fred-hirschy/,200,preserve_or_map,manual_review,/search?tag=fred-hirschy,low,Fred Hirschy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/fred-hirschy/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/freddie-gibbs/,200,preserve_or_map,manual_review,/search?tag=freddie-gibbs,low,Freddie Gibbs | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/freddie-gibbs/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/freddie-wangombe/,200,preserve_or_map,manual_review,/search?tag=freddie-wangombe,low,Freddie Wang&#039;ombe | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/freddie-wangombe/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/friendship/,200,preserve_or_map,manual_review,/search?tag=friendship,low,Friendship | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/friendship/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/fundamental-attribution-error/,200,preserve_or_map,manual_review,/search?tag=fundamental-attribution-error,low,Fundamental Attribution Error | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/fundamental-attribution-error/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/geco-tribe-cafe/,200,preserve_or_map,manual_review,/search?tag=geco-tribe-cafe,low,Geco Tribe Café | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/geco-tribe-cafe/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/gen-z/,200,preserve_or_map,manual_review,/search?tag=gen-z,low,Gen-Z | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/gen-z/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/genes1s/,200,preserve_or_map,manual_review,/search?tag=genes1s,low,Genes1s | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/genes1s/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/gengetone/,200,preserve_or_map,manual_review,/search?tag=gengetone,low,Gengetone | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/gengetone/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/george-luchiri-wajackoyah/,200,preserve_or_map,manual_review,/search?tag=george-luchiri-wajackoyah,low,George Luchiri Wajackoyah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/george-luchiri-wajackoyah/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ghetto-pimps-crew/,200,preserve_or_map,manual_review,/search?tag=ghetto-pimps-crew,low,Ghetto Pimps Crew | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ghetto-pimps-crew/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/gidi-gidi/,200,preserve_or_map,manual_review,/search?tag=gidi-gidi,low,Gidi Gidi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/gidi-gidi/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/goethe-institut-nairobi/,200,preserve_or_map,manual_review,/search?tag=goethe-institut-nairobi,low,Goethe-Institut Nairobi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/goethe-institut-nairobi/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/gondwana/,200,preserve_or_map,manual_review,/search?tag=gondwana,low,Gondwana | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/gondwana/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/goodluck-gozbert/,200,preserve_or_map,manual_review,/search?tag=goodluck-gozbert,low,Goodluck Gozbert | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/goodluck-gozbert/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/gordon-moore/,200,preserve_or_map,manual_review,/search?tag=gordon-moore,low,Gordon Moore | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/gordon-moore/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/grace-ogot/,200,preserve_or_map,manual_review,/search?tag=grace-ogot,low,Grace Ogot | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/grace-ogot/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/graffiti-girls-kenya/,200,preserve_or_map,manual_review,/search?tag=graffiti-girls-kenya,low,Graffiti Girls Kenya | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/graffiti-girls-kenya/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/graffiti/,200,preserve_or_map,manual_review,/search?tag=graffiti,low,Graffiti | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/graffiti/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/gray/,200,preserve_or_map,manual_review,/search?tag=gray,low,Gray | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/gray/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/green-living/,200,preserve_or_map,manual_review,/search?tag=green-living,low,Green Living | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/green-living/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/green/,200,preserve_or_map,manual_review,/search?tag=green,low,Green | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/green/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/grief/,200,preserve_or_map,manual_review,/search?tag=grief,low,Grief | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/grief/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/gta/,200,preserve_or_map,manual_review,/search?tag=gta,low,GTA | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/gta/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/guapanessse/,200,preserve_or_map,manual_review,/search?tag=guapanessse,low,Guapanessse | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/guapanessse/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/gufy/,200,preserve_or_map,manual_review,/search?tag=gufy,low,Gufy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/gufy/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/gwaash/,200,preserve_or_map,manual_review,/search?tag=gwaash,low,Gwaash | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/gwaash/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/h_art-the-band/,200,preserve_or_map,manual_review,/search?tag=h_art-the-band,low,H_art The Band | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/h_art-the-band/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/habits/,200,preserve_or_map,manual_review,/search?tag=habits,low,Habits | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/habits/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/harmonize/,200,preserve_or_map,manual_review,/search?tag=harmonize,low,Harmonize | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/harmonize/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/harry-craze/,200,preserve_or_map,manual_review,/search?tag=harry-craze,low,Harry Craze | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/harry-craze/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/health/,200,preserve_or_map,manual_review,/search?tag=health,low,Health | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/health/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/heavy-cane/,200,preserve_or_map,manual_review,/search?tag=heavy-cane,low,Heavy Cane | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/heavy-cane/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/hells-gate-national-park/,200,preserve_or_map,manual_review,/search?tag=hells-gate-national-park,low,Hell&#039;s Gate National Park | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/hells-gate-national-park/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/hendrick-sam/,200,preserve_or_map,manual_review,/search?tag=hendrick-sam,low,Hendrick Sam | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/hendrick-sam/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/hihi/,200,preserve_or_map,manual_review,/search?tag=hihi,low,Hihi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/hihi/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/hip-hop/,200,preserve_or_map,manual_review,/search?tag=hip-hop,low,Hip Hop | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/hip-hop/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/history/,200,preserve_or_map,manual_review,/search?tag=history,low,History | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/history/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/hornsphere/,200,preserve_or_map,manual_review,/search?tag=hornsphere,low,Hornsphere | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/hornsphere/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/humanism/,200,preserve_or_map,manual_review,/search?tag=humanism,low,Humanism | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/humanism/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/humanities/,200,preserve_or_map,manual_review,/search?tag=humanities,low,Humanities | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/humanities/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/hyrax-hill-museum/,200,preserve_or_map,manual_review,/search?tag=hyrax-hill-museum,low,Hyrax Hill Museum | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/hyrax-hill-museum/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/idd-aziz/,200,preserve_or_map,manual_review,/search?tag=idd-aziz,low,Idd Aziz | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/idd-aziz/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ideas/,200,preserve_or_map,manual_review,/search?tag=ideas,low,Ideas | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ideas/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/idza-luhumyo/,200,preserve_or_map,manual_review,/search?tag=idza-luhumyo,low,Idza Luhumyo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/idza-luhumyo/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ignyte-awards/,200,preserve_or_map,manual_review,/search?tag=ignyte-awards,low,IGNYTE AWARDS | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ignyte-awards/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/inclusive-design/,200,preserve_or_map,manual_review,/search?tag=inclusive-design,low,Inclusive Design | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/inclusive-design/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/influencers/,200,preserve_or_map,manual_review,/search?tag=influencers,low,Influencers | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/influencers/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/internet/,200,preserve_or_map,manual_review,/search?tag=internet,low,Internet | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/internet/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/iphoolish/,200,preserve_or_map,manual_review,/search?tag=iphoolish,low,Iphoolish | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/iphoolish/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/israel-onyach/,200,preserve_or_map,manual_review,/search?tag=israel-onyach,low,Israel Onyach | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/israel-onyach/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/issa-juma/,200,preserve_or_map,manual_review,/search?tag=issa-juma,low,Issa Juma | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/issa-juma/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/itanda-falls/,200,preserve_or_map,manual_review,/search?tag=itanda-falls,low,Itanda Falls | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/itanda-falls/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/itanda/,200,preserve_or_map,manual_review,/search?tag=itanda,low,Itanda | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/itanda/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/itsyaba/,200,preserve_or_map,manual_review,/search?tag=itsyaba,low,ItsYaba | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/itsyaba/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ivy-lygue/,200,preserve_or_map,manual_review,/search?tag=ivy-lygue,low,Ivy Lygue | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ivy-lygue/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/iyanah-kiragu/,200,preserve_or_map,manual_review,/search?tag=iyanah-kiragu,low,Iyanah Kiragu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/iyanah-kiragu/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/iyanah/,200,preserve_or_map,manual_review,/search?tag=iyanah,low,Iyanah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/iyanah/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/iyanii/,200,preserve_or_map,manual_review,/search?tag=iyanii,low,Iyanii | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/iyanii/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/jack-brown/,200,preserve_or_map,manual_review,/search?tag=jack-brown,low,Jack Brown | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/jack-brown/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/jacky-vike/,200,preserve_or_map,manual_review,/search?tag=jacky-vike,low,Jacky Vike | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/jacky-vike/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/jaguar/,200,preserve_or_map,manual_review,/search?tag=jaguar,low,Jaguar | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/james-jozee/,200,preserve_or_map,manual_review,/search?tag=james-jozee,low,James Jozee | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/james-jozee/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/james-murumbi-gallery/,200,preserve_or_map,manual_review,/search?tag=james-murumbi-gallery,low,James Murumbi Gallery | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/james-murumbi-gallery/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/jameson-connects-kenya/,200,preserve_or_map,manual_review,/search?tag=jameson-connects-kenya,low,Jameson Connects Kenya | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/jameson-connects-kenya/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/jgip-events/,200,preserve_or_map,manual_review,/search?tag=jgip-events,low,JGIP Events | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/jgip-events/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/jim-chuchu/,200,preserve_or_map,manual_review,/search?tag=jim-chuchu,low,Jim Chuchu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/jim-chuchu/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/jimmy-ogonga/,200,preserve_or_map,manual_review,/search?tag=jimmy-ogonga,low,Jimmy Ogonga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/jimmy-ogonga/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/jimwat/,200,preserve_or_map,manual_review,/search?tag=jimwat,low,Jimwat | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
